2011000187,02/01/2011 05:20:00,, 1200 WARWICK DR,"1200 Warwick Drive, Virginia Beach, VA 23453, USA",36.7999284,-76.07972010000002
2011000188,02/01/2011 05:36:00,, 6600 INDIAN RIVER RD,"6600 Indian River Road, Virginia Beach, VA 23464, USA",36.8186338,-76.2185993
2011000189,02/01/2011 07:00:00,, 1800 DUKE OF NORFOLK QU,"1800 Duke of Norfolk Quay, Virginia Beach, VA 23454, USA",36.8938244,-76.0550895
2011000191,02/01/2011 08:13:00,, 2200 BOARDWALK BW,"Virginia Beach, VA, USA",36.8529263,-75.97798499999999
2011000193,02/01/2011 09:00:00,, 5200 STOCKTON DR,"5200 Stockton Drive, Virginia Beach, VA 23464, USA",36.788005,-76.1612509
2011000195,02/01/2011 09:20:00,, 800 LOS COLONIS DR,"800 Los Colonis Drive, Virginia Beach, VA 23456, USA",36.746726,-75.984032
2011000197,02/01/2011 08:45:00,, 1400 CHESTERBROOK DR,"1400 Chesterbrook Drive, Virginia Beach, VA 23464, USA",36.777178,-76.1517715
2011000200,02/01/2011 09:33:00,, 5200 PROVIDENCE RD,"5200 Providence Road, Fairfield Shopping Center, Virginia Beach, VA 23464, USA",36.813766,-76.16575399999999
2011000202,02/01/2011 05:30:00,, 700 CHIMNEY HILL PW,"Virginia Beach, VA, USA",36.8529263,-75.97798499999999
2011000208,02/01/2011 10:00:00,, 700 HARBOR SPRINGS TL,"700 Harbor Springs Trail, Virginia Beach, VA 23462, USA",36.81142,-76.1049712
2011000209,02/01/2011 11:17:00,, 1000 COLLEGE PARK BL,"1000 College Park Boulevard, Virginia Beach, VA 23464, USA",36.8088332,-76.2138642
2011000210,02/01/2011 11:50:00,, 1600 PATTINGTON CI,"1600 Pattington Circle, Virginia Beach, VA 23454, USA",36.7840696,-75.9939799
2011000211,02/01/2011 01:00:00,, 800 BOXHILL CT,"800 Boxhill Court, Virginia Beach, VA 23464, USA",36.81486659999999,-76.1451532
2011000212,02/01/2011 12:15:00,, 600 PIPING ROCK RD N,"600 North Piping Rock Road, Virginia Beach, VA 23452, USA",36.822184,-76.104829
2011000213,02/01/2011 12:11:00,, 2000 LYNNHAVEN PW,"Virginia Beach, VA, USA",36.8529263,-75.97798499999999
2011000215,02/01/2011 12:36:00,, 2100 MILAN CT,"2100 Milan Court, Virginia Beach, VA 23456, USA",36.7629182,-76.0183651
2011000217,02/01/2011 12:09:00,, 3900 MIDDLEWOOD DR,"3900 Middlewood Drive, Virginia Beach, VA 23456, USA",36.765163,-76.13769099999999
2011000218,02/01/2011 12:09:00,, 3900 MIDDLEWOOD DR,"3900 Middlewood Drive, Virginia Beach, VA 23456, USA",36.765163,-76.13769099999999
2011000219,02/01/2011 01:18:00,, 2600 WILD CHERRY CT,"2600 Wild Cherry Court, Virginia Beach, VA 23453, USA",36.7685007,-76.0617077
2011000220,02/01/2011 01:00:00,, 800 CLUB HOUSE RD S,"800 South Club House Road, Virginia Beach, VA 23452, USA",36.814096,-76.08256000000002
2011000221,02/01/2011 01:15:00,, 2400 CASTLETON COMMERCE WY,"2400 Castleton Commerce Way, Virginia Beach, VA 23456, USA",36.7771143,-76.0382664
2011000222,02/01/2011 01:10:00,, 1600 COTTENHAM LA,"1600 Cottenham Lane, Virginia Beach, VA 23454, USA",36.7843246,-75.9944482
2011000223,02/01/2011 12:52:00,, 800 GLORIA PL,"800 Gloria Place, Virginia Beach, VA 23454, USA",36.8531991,-76.0283615
2011000224,02/01/2011 01:48:00,, 5400 WESLEYAN DR,"5400 Wesleyan Drive, Virginia Beach, VA 23455, USA",36.8724528,-76.1856719
2011000225,02/01/2011 01:15:00,, 600 PHOENIX DR,"600 Phoenix Drive, Virginia Beach, VA 23452, USA",36.8288579,-76.06901429999999
2011000226,02/01/2011 01:44:00,, 300 BRIXTON DR,"Brixton Drive, Virginia Beach, VA 23462, USA",36.8521858,-76.1698239
2011000230,02/01/2011 02:15:00,, 3800 EDINBURGH DR,"3800 Edinburgh Drive, Virginia Beach, VA 23452, USA",36.846123,-76.10534
2011000231,02/01/2011 02:30:00,, 5300 BAGPIPERS LA,"5300 Bagpipers Lane, Virginia Beach, VA 23464, USA",36.780139,-76.167536
2011000232,02/01/2011 01:44:00,, 1700 DAHLIA DR,"1700 Dahlia Drive, Virginia Beach, VA 23453, USA",36.8041329,-76.1106995
2011000233,02/01/2011 02:21:00,, 6300 ATLANTIC AV,"6300 Atlantic Avenue, Virginia Beach, VA 23451, USA",36.8883921,-75.98809399999999
2011000234,02/01/2011 03:22:00,, 6300 ATLANTIC AV,"6300 Atlantic Avenue, Virginia Beach, VA 23451, USA",36.8883921,-75.98809399999999
2011000235,02/01/2011 03:00:00,, 4600 BONNEY RD,"4600 Bonney Road, Virginia Beach, VA 23462, USA",36.836403,-76.134897
2011000236,02/01/2011 02:14:00,, 200 MATT LA,"200 Matt Lane, Virginia Beach, VA 23454, USA",36.840566,-76.02394300000002
2011000237,02/01/2011 03:14:00,, 1800 CHELSEA GREEN DR,"1800 Chelsea Green Drive, Virginia Beach, VA 23456, USA",36.781467,-76.03493399999999
2011000238,02/01/2011 03:00:00,, 5300 PALMYRA CT,"5300 Palmyra Court, Virginia Beach, VA 23462, USA",36.8346976,-76.1696309
2011000239,02/01/2011 02:40:00,, 2000 INDEPENDENCE BL,"2000 Independence Boulevard, Virginia Beach, VA 23455, USA",36.9040708,-76.1461143
2011000241,02/01/2011 03:03:00,, 200 HILL PRINCE RD,"200 Hill Prince Road, Virginia Beach, VA 23462, USA",36.83526560000001,-76.1784667
2011000242,02/01/2011 03:00:00,, 5800 NEWTOWN AR,"Virginia Beach, VA, USA",36.8529263,-75.97798499999999
2011000243,02/01/2011 03:00:00,, 700 LYNNHAVEN PW,"Virginia Beach, VA, USA",36.8529263,-75.97798499999999
2011000244,02/01/2011 03:00:00,, 200 67TH ST,"200 67th Street, Virginia Beach, VA 23451, USA",36.8921836,-75.98954220000002
2011000246,02/01/2011 02:45:00,, 4500 VIRGINIA BEACH BL,"4500 Virginia Beach Boulevard, Virginia Beach, VA 23462, USA",36.844005,-76.131596
2011000247,02/01/2011 02:55:00,, 4500 VIRGINIA BEACH BL,"4500 Virginia Beach Boulevard, Virginia Beach, VA 23462, USA",36.844005,-76.131596
2011000248,02/01/2011 03:05:00,, 5800 NORTHAMPTON BL,"5800 Northampton Boulevard, Virginia Beach, VA 23455, USA",36.88223869999999,-76.1854032
2011000249,02/01/2011 02:45:00,, 4500 VIRGINIA BEACH BL,"4500 Virginia Beach Boulevard, Virginia Beach, VA 23462, USA",36.844005,-76.131596
2011000250,02/01/2011 02:55:00,, 4500 VIRGINIA BEACH BL,"4500 Virginia Beach Boulevard, Virginia Beach, VA 23462, USA",36.844005,-76.131596
2011000251,02/01/2011 02:45:00,, 4500 VIRGINIA BEACH BL,"4500 Virginia Beach Boulevard, Virginia Beach, VA 23462, USA",36.844005,-76.131596
2011000252,02/01/2011 02:55:00,, 4500 VIRGINIA BEACH BL,"4500 Virginia Beach Boulevard, Virginia Beach, VA 23462, USA",36.844005,-76.131596
2011000253,02/01/2011 04:15:00,, 700 QUEENS WY,"700 Queens Way, Virginia Beach, VA 23454, USA",36.8523204,-76.0381003
2011000255,02/01/2011 04:30:00,, 5700 CADDOAN RD,"5700 Caddoan Road, Virginia Beach, VA 23462, USA",36.832532,-76.19087499999999
2011000256,02/01/2011 04:17:00,, 5800 WESTERWALD PL,"5800 Westerwald Place, Virginia Beach, VA 23462, USA",36.8623208,-76.1824317
2011000257,02/01/2011 04:40:00,, 1100 NIMMO PW,"Virginia Beach, VA, USA",36.8529263,-75.97798499999999
2011000260,02/01/2011 05:11:00,, 200 CENTRAL PARK AV,"200 Central Park Avenue, The Town Center of Virginia Beach, Virginia Beach, VA 23462, USA",36.8419514,-76.1338591
2011000262,02/01/2011 05:30:00,, 1200 JENSEN DR,"1200 Jensen Drive, Virginia Beach, VA 23451, USA",36.835206,-76.0029267
2011000263,02/01/2011 05:38:00,, 4500 VIRGINIA BEACH BL,"4500 Virginia Beach Boulevard, Virginia Beach, VA 23462, USA",36.844005,-76.131596
2011000266,02/01/2011 06:00:00,, 2100 GREAT NECK RD W,"2100 West Great Neck Road, Virginia Beach, VA 23451, USA",36.9041536,-76.0689996
2011000267,02/01/2011 06:30:00,, 4000 PERIDOT DR,"4000 Peridot Drive, Virginia Beach, VA 23456, USA",36.781517,-76.12037
2011000268,02/01/2011 06:15:00,, 700 HOLLADAY LA,"700 Holladay Lane, Virginia Beach, VA 23455, USA",36.8598264,-76.1454091
2011000270,02/01/2011 08:28:00,, 1200 REDWOOD FARM CT,"1200 Redwood Farm Court, Virginia Beach, VA 23452, USA",36.8739971,-76.1017194
2011000271,02/01/2011 05:00:00,, 5100 VIRGINIA BEACH BL,"5100 Virginia Beach Boulevard, Virginia Beach, VA 23462, USA",36.8456307,-76.1566888
